Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1002291,1.1E+11,AG PROCESSING INCORPORATED A COOPERATIVE,DAWSON,MN,56232,800 DIAGONAL STREET,LAC QUI PARLE COUNTY,44.93,-96.06,311222,C,Other,"34,376.92","34,341.30",16.25,19.37,,,,,,,,,,"34,376.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007333,1.10003E+11,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.7,-84.27,327211,"C,N",Minerals,"187,268.06","187,202.00",30,36.06,,,,,,,,,,"93,667.06",,,,,,,,,"93,601.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004631,1.1E+11,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,SPRING HILL,KS,66083,20400 NORTH WEBSTER STREET,JOHNSON COUNTY,38.76,-94.83,327211,"C,N",Minerals,"107,440.61","107,360.60",36.5,43.51,,,,,,,,,,"77,565.31",,,,,,,,,"29,875.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005824,1.10001E+11,AGC-GREENLAND FLATGLASS PLANT,CHURCH HILL,TN,37642,600 AFG ROAD,HAWKINS COUNTY,36.5,-82.78,327211,"C,N",Minerals,"133,064.27","132,919.60",66,78.67,,,,,,,,,,"72,677.17",,,,,,,,,"60,387.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002067,1.1E+11,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.59,-98.34,311222,C,Other,"199,879.74","198,396.10",543.75,939.89,,,,,,,,,,"199,879.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005284,1.1E+11,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK COUNTY,43.65,-96.22,325199,"C,II","Chemicals,Waste","39,921.45","39,561.60",337.5,22.35,,,,,,,,,,"39,602.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.75,,,N,N,N
1002380,1.10057E+11,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.64,-101.42,325311,"C,G,PP","Chemicals,Suppliers of CO2","852,522.16","852,058.00",211.75,252.41,,,,,,,,,,"450,002.06",,,,"402,520.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
1004236,1.10007E+11,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.17,-119.02,325311,"C,U,V",Chemicals,"144,289.99","10,992.40",1,"133,296.59",,,,,,,,,,"1,861.79",,,,,,,,,,,,,,,,"9,132.80","133,295.40",,,,,,,,,,,,,,,,,,,,N,N,N
1001919,1.10036E+11,AHN Heartland Ingredients,EDDYVILLE,IA,52553,1116 Highway 137,MONROE COUNTY,41.14,-92.65,311119,C,Other,"140,750.32","140,605.10",66.25,78.97,,,,,,,,,,"140,750.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006430,1.10019E+11,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.91,-118.4,325120,P,Chemicals,"629,814.30","629,814.30",,,,,,,,,,,,,,,,,,,,,,,"629,814.30",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003724,1.10005E+11,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES COUNTY,27.81,-97.47,325120,P,Chemicals,"375,203.20","375,203.20",,,,,,,,,,,,,,,,,,,,,,,"375,203.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003730,1.10005E+11,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98,-95.38,325120,"C,P",Chemicals,"187,348.44","187,345.70",1.25,1.49,,,,,,,,,,"2,478.24",,,,,,,,,,,"184,870.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003780,1.10014E+11,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.98,-93.95,325120,C,Chemicals,"195,211.56","195,009.90",92,109.66,,,,,,,,,,"195,211.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003910,1.10057E+11,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,325120,P,Chemicals,"440,288.70","440,288.70",,,,,,,,,,,,,,,,,,,,,,,"440,288.70",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006115,1.10021E+11,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21,-90.99,325120,C,Chemicals,"325,216.48","324,881.10",153,182.38,,,,,,,,,,"325,216.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003591,1.10021E+11,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.21,-90.99,221330,C,Power Plants,243,243,,,,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003748,1.10042E+11,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.05,-122.26,325120,P,Chemicals,"836,849.50","836,849.50",,,,,,,,,,,,,,,,,,,,,,,"836,849.50",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003013,1.10018E+11,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.24,-93.28,325120,P,Chemicals,"754,846.60","754,846.60",,,,,,,,,,,,,,,,,,,,,,,"754,846.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002754,1.10023E+11,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,CONVENT,LA,70723,10759 CONVENT WAY,ST. JAMES PARISH,30.11,-90.88,325120,P,Chemicals,"701,382.50","701,382.50",,,,,,,,,,,,,,,,,,,,,,,"701,382.50",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002698,1.10006E+11,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.18,-90.99,325120,"P,PP","Chemicals,Suppliers of CO2","53,144.00","53,144.00",,,,,,,,,,,,,,,,,,,,,,,"53,144.00",,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N
1010475,1.10055E+11,AJAX PLANT,Wheeler,TX,79014,16600 CR N,WHEELER COUNTY,35.55,-100.12,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"60,360.97","56,102.00","4,232.75",26.22,,,,,,,,,,"45,827.83",,,,,,,,,,,,,,,,,,,14533.146,,,,,,,,,,,,,,,,,,N,N,N
1003009,1.1E+11,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.03,-89.9,325120,"C,P",Chemicals,"288,393.24","288,390.50",1.25,1.49,,,,,,,,,,"3,061.14",,,,,,,,,,,"285,332.10",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002121,1.1E+11,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.03,-122.08,325120,P,Chemicals,"776,437.60","776,437.60",,,,,,,,,,,,,,,,,,,,,,,"776,437.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002122,1.1007E+11,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,38.03,-122.07,325120,P,Chemicals,"232,285.02","232,264.20",9.5,11.32,,,,,,,,,,,,,,,,,,,,,"232,285.02",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003129,1.10033E+11,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,FREESTONE COUNTY,31.91,-96.23,211111,"C,PP,W-PROC","Petroleum and Natural Gas Systems,Suppliers of CO2","37,900.46","37,339.30",540,21.16,,,,,,,,,,"36,999.16",,,,,,,,,,,,,,,,,,,901.298,,,,,,,,,,,,,,,,,,N,N,N
1005809,1.10064E+11,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23 ,BOYD COUNTY,38.38,-82.6,325120,P,Chemicals,"176,811.40","176,811.40",,,,,,,,,,,,,,,,,,,,,,,"176,811.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002727,1.10033E+11,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY ,ST. JOHN THE BAPTIST PARISH,30.06,-90.59,325120,P,Chemicals,"890,023.70","890,023.70",,,,,,,,,,,,,,,,,,,,,,,"890,023.70",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002123,1.10001E+11,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,38.53,-121.4,325120,P,Chemicals,"46,574.10","46,574.10",,,,,,,,,,,,,,,,,,,,,,,"46,574.10",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002430,1.10013E+11,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,325120,"C,P",Chemicals,"361,040.26","360,768.80",87,184.46,,,,,,,,,,"95,113.46",,,,,,,,,,,"265,926.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002257,1.10002E+11,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.81,-118.23,325120,P,Chemicals,"612,023.40","612,023.40",,,,,,,,,,,,,,,,,,,,,,,"612,023.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002435,1.1E+11,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.78,-118.24,325120,P,Chemicals,"747,630.65","746,995.90",187.75,447,,,,,,,,,,,,,,,,,,,,,"747,630.65",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000274,1.1E+11,AK Steel Corporation - Middletown,MIDDLETOWN,OH,45043,1801 CRAWFORD STREET,Butler,39.5,-84.39,331111,"C,Q",Metals,"4,417,271.59","4,415,217.90",741,"1,312.69",,,,,,,,,,"3,103,758.47",,,,,,,,,,,,"1,313,513.12",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005615,1.10044E+11,AK Steel Corporation West Works,Ashland,KY,41101,170 Armco Road,BOYD COUNTY,38.5,-82.67,331111,C,Metals,"95,128.94","95,029.70",45,54.24,,,,,,,,,,"95,128.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006088,1.10006E+11,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,SUMMIT COUNTY,41.15,-81.56,562212,HH,Waste,"2,535.25",,"2,535.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,535.25",,,,N,N,N
1005149,1.10001E+11,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,DODGE COUNTY,44.05,-93.02,325193,"C,PP","Other,Suppliers of CO2","77,045.66","76,966.20",36.25,43.21,,,,,,,,,,"77,045.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007917,1.10001E+11,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,MONROE COUNTY,31.58,-87.49,322110,"AA,C,TT","Pulp and Paper,Waste","270,939.48","166,544.60","97,501.25","6,893.63",,,,,,,,,"2,387,983.70","56,242.88",,,,,,,,,,,,,,,,,,,,,,,,,,,"119,059.60",,,,,,,,,"95,637.00",N,N,N
1007272,1.1E+11,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,WHITFIELD COUNTY,34.73,-84.95,314110,C,Other,"48,073.97","48,024.10",22.75,27.12,,,,,,,,,,"48,073.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006276,1.10038E+11,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,ALBANY COUNTY,42.7,-73.85,562212,HH,Waste,"47,674.50",,"47,674.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,674.50",,,,N,N,N
1003402,1.10057E+11,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,HARRIS COUNTY,29.74,-95.17,325199,C,Chemicals,"45,153.72","45,105.10",21.5,27.12,,,,,,,,,,"45,153.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004307,1.10001E+11,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA COUNTY,33.18,-93.22,325188,C,Chemicals,"80,166.85","80,084.10",37.75,45,,,,,,,,,,"80,166.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001877,1.10001E+11,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,,WARRICK COUNTY,37.92,-87.33,331312,"C,D,F","Metals,Power Plants","3,467,216.61","3,425,242.50","9,693.00","16,752.37",,"15,528.75",,,,,,,,"211,642.20","3,229,184.36",,"26,390.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003562,1.10041E+11,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,WHATCOM COUNTY,48.85,-122.71,331312,"C,F,TT","Metals,Waste","1,092,946.06","354,712.20","9,675.00",32.48,,"728,526.38",,,,,,,,"58,000.73",,,"1,025,297.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,647.75",N,N,N
1005887,1.10038E+11,ALLIANCE COMPRESSOR STATION,JUSTIN,TX,76247,12495 HWY 114,DENTON COUNTY,33.03,-97.35,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"59,832.17","57,965.10","1,855.75",11.32,,,,,,,,,,"20,208.82",,,,,,,,,,,,,,,,,,,39623.35,,,,,,,,,,,,,,,,,,N,N,N
1000635,1.1E+11,ALCOA WENATCHEE LLC,MALAGA,WA,98828,6200 MALAGA HIGHWAY,CHELAN COUNTY,47.36,-120.13,331312,"C,F",Metals,0,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003201,1.10001E+11,ALCOA WORLD ALUMINA ATLANTIC,POINT COMFORT,TX,77978,,CALHOUN COUNTY,28.65,-96.56,331311,"C,TT","Metals,Waste","17,378.59",661.1,"16,716.00",1.49,,,,,,,,,,663.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,715.25",N,N,N
1003147,1.10034E+11,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,BLOUNT COUNTY,35.74,-84.06,562212,HH,Waste,"75,342.50",,"75,342.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,342.50",,,,N,N,N
1006045,1.10058E+11,ALERIS ROLLED PRODUCTS INC,LEWISPORT,KY,42351,1372 STATE ROAD 1957,HANCOCK COUNTY,37.95,-86.85,331314,C,Metals,"154,615.87","154,456.40",72.75,86.72,,,,,,,,,,"154,615.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004335,1.10044E+11,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,37.41,-121.97,562212,HH,Waste,"49,114.50",,"49,114.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,114.50",,,,N,N,N
1005862,1.1E+11,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,MINERAL COUNTY,39.56,-78.84,336415,C,Other,"23,652.10","23,626.30",11.5,14.3,,,,,,,,,,"23,652.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007192,1.10007E+11,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,ALLEN COUNTY,38.01,-95.29,562212,"C,HH",Waste,"63,782.42",154,"63,594.75",33.67,,,,,,,,,"2,915.20",193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,589.00",,,,N,N,N
1007496,1.10044E+11,ALLISON GAS PLANT,Allison,TX,79003,16298 Co. Rd. EE,WHEELER COUNTY,35.62,-100.15,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"36,851.79","36,180.30",654.5,16.99,,,,,,,,,,"30,243.74",,,,,,,,,,,,,,,,,,,6608.05,,,,,,,,,,,,,,,,,,N,N,N
1007645,1.10001E+11,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,LACKAWANNA COUNTY,41.4,-75.74,562212,"C,HH",Waste,"40,051.69","1,373.80","38,677.00",0.89,,,,,,,,,,"1,375.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,676.25",,,,N,N,N
1006197,1.10001E+11,ALLIED IMPERIAL LANDFILL,IMPERIAL,CA,92251,104 EAST ROBINSON ROAD,IMPERIAL COUNTY,32.85,-115.53,562212,HH,Waste,"19,362.25",,"19,362.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,362.25",,,,N,N,N
1000048,1.1E+11,"ALLISON TRANSMISSION, Inc.",INDIANAPOLIS,IN,46222,One Allison Way,MARION COUNTY,39.78,-86.24,336350,C,Other,"22,204.07","22,171.90",12.5,19.67,,,,,,,,,,"22,204.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005705,1.10009E+11,ALLIANCE PIPELINE - OLIVIA 23-A,BIRD ISLAND,MN,55310,38884 870TH AVE,RENVILLE COUNTY,44.85,-94.9,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"95,617.09","95,362.20",201.25,53.64,,,,,,,,,,"95,460.74",,,,,,,,,,,,,,,,,,,,156.35,,,,,,,,,,,,,,,,,N,N,N
1004327,1.1E+11,ALMATIS INC - BAUXITE ARKANSAS,Benton,AR,72015,4701 ALCOA ROAD,SALINE COUNTY,34.58,-92.53,331311,C,Metals,"60,905.82","60,842.80",28.75,34.27,,,,,,,,,,"60,905.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001559,1.10011E+11,ALLIANCE PIPELINE L.P. - MANCHESTER,MANCHESTER,IA,52057,1242 220TH STREET,DELAWARE COUNTY,42.47,-91.55,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"85,971.33","85,727.30",195.75,48.28,,,,,,,,,,"85,815.88",,,,,,,,,,,,,,,,,,,,155.45,,,,,,,,,,,,,,,,,N,N,N
1007622,1.10041E+11,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,356 S. LEVEE RD,ST. LANDRY PARISH,30.53,-91.75,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","550,753.27","546,140.20","2,284.50","2,328.57",,,,,,,,,,"304,063.03",,,,,,,,,,,,,,,,,,,,,,,,,"246,690.24",,,,,,,,,,,,N,N,N
1001560,1.10007E+11,ALLIANCE PIPELINE LP,TAMPICO,IL,61283,580 TAMPICO RD,WHITESIDE COUNTY,41.59,-89.78,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"57,930.38","57,862.90",35,32.48,,,,,,,,,,"57,922.63",,,,,,,,,,,,,,,,,,,,7.75,,,,,,,,,,,,,,,,,N,N,N
1007291,1.10044E+11,ALPHA RIDGE LANDFILL,MARRIOTTSVILLE,MD,21104,2350 MARRIOTTSVILLE ROAD,HOWARD COUNTY,39.31,-76.9,562212,"C,HH",Waste,"23,331.19",25.9,"23,295.75",9.54,,,,,,,,,"2,648.80",39.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,291.75",,,,N,N,N
1000245,1.10022E+11,"ALLIANCE PIPELINE, L.P.-FAIRMOUNT COMPRESSOR STATION",FAIRMOUNT,ND,58030,17950 98TH ST SE,RICHLAND COUNTY,45.99,-96.65,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"92,220.65","92,094.80",74,51.85,,,,,,,,,,"92,190.15",,,,,,,,,,,,,,,,,,,,30.5,,,,,,,,,,,,,,,,,N,N,N
1007401,1.10042E+11,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",HAVERHILL,OH,45636,1019 HAVERHILL OHIO FURNACE ROAD,SCIOTO COUNTY,38.59,-82.82,325192,C,Chemicals,"24,325.71","24,300.50",11.5,13.71,,,,,,,,,,"24,325.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001558,1.10022E+11,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",WIMBLEDON,ND,58492,1540 98TH AVE SE,BARNES COUNTY,47.19,-98.43,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"91,983.35","91,787.80",144,51.55,,,,,,,,,,"91,882.50",,,,,,,,,,,,,,,,,,,,100.85,,,,,,,,,,,,,,,,,N,N,N
1007263,1.10031E+11,ALTO COLUMBIA LLC,BOARDMAN,OR,97818,71335 RAIL LOOP DRIVE,MORROW COUNTY,45.86,-119.66,325193,C,Other,"37,226.56","37,188.20",17.5,20.86,,,,,,,,,,"37,226.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007264,1.10036E+11,ALTO MAGIC VALLEY LLC,BURLEY,ID,83318,2600 WASHINGTON AVENUE,CASSIA COUNTY,42.52,-113.82,325193,C,Other,"64,287.01","64,220.70",30.25,36.06,,,,,,,,,,"64,287.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003268,1.1E+11,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,MADISON COUNTY,38.88,-90.15,331111,"C,Q",Metals,"33,929.94","33,913.50",7.5,8.94,,,,,,,,,,"15,819.14",,,,,,,,,,,,"18,110.80",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005184,1.10042E+11,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,PRUDHOE BAY,AK,99734,,NORTH SLOPE BOROUGH,70.26,-148.62,486110,C,Other,"62,235.42","62,171.30",29.25,34.87,,,,,,,,,,"62,235.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005781,1.10064E+11,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",VALDEZ,AK,99686,300 DAYVILLE ROAD,VALDEZ-CORDOVA CENSUS AREA,61.08,-146.39,486110,C,Other,"27,560.35","27,465.30",28,67.05,,,,,,,,,,"27,560.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005491,1.1007E+11,"AM/NS Calvert, LLC",CALVERT,AL,36513,1 AM/NS Way,MOBILE COUNTY,30.8,-88.1,331111,C,Metals,"519,993.19","519,456.70",244.75,291.74,,,,,,,,,,"519,993.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005707,1.1E+11,AMALGAMATED SUGAR CO LLC,NAMPA,ID,83687,138 WEST KARCHER ROAD,CANYON COUNTY,43.61,-116.58,311313,"C,S,TT","Minerals,Waste","350,522.77","229,589.30","120,764.50",168.97,,,,,,,,,,"208,167.47",,,,,,,,,,,,,,"21,716.80",,,,,,,,,,,,,,,,,,,,,,"120,638.50",Y,N,N
1005712,1.1E+11,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,2320 ORCHARD DR. E.,TWIN FALLS COUNTY,42.53,-114.43,311313,"C,S",Minerals,"285,936.05","284,406.00",569,961.05,,,,,,,,,,"266,777.85",,,,,,,,,,,,,,"19,158.20",,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1006412,1.1E+11,AMALGAMATED SUGAR CO LLC,PAUL,ID,83347,50 SOUTH 500 WEST,MINIDOKA COUNTY,42.61,-113.76,311313,"C,S,TT","Minerals,Waste","272,002.24","260,801.60","10,990.25",210.39,,,,,,,,,,"219,808.84",,,,,,,,,,,,,,"41,353.40",,,,,,,,,,,,,,,,,,,,,,"10,840.00",Y,N,N
1007178,1.10028E+11,AMEA Sylacauga Plant,SYLACAUGA,AL,35150,125 THOMPSON LANE,Talladega,33.17,-86.28,221112,D,Power Plants,"14,838.34","14,823.00",7,8.34,,,,,,,,,,,"14,838.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004732,1.10013E+11,AMERICAN ACRYL PASADENA,PASADENA,TX,77507,"4631 Old Hwy 146, Suite B",HARRIS COUNTY,29.62,-95.07,325199,C,Chemicals,"77,351.31","77,271.30",36.5,43.51,,,,,,,,,,"77,351.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
